unitstotal,year built,construction status,number of buildings,occupancy,landuse,bldgdepth,lottype,bsmtcode,lotarea_log,bldgarea_log,numfloors_log,assessland_log,largest property use type - gross floor area (ft²)_log,property gfa - self-reported (ft²)_log,postal code_log,comarea_log,resarea_log,builtfar_log,residfar_log,commfar_log,facilfar_log,site energy use (kbtu)_log
69.0,1920,existing,1.0,60.0,5.0,138.0,3.0,2.0,9.777187096419954,12.899957054270631,3.295836866004329,15.757843029040869,12.899957054270631,12.899957054270631,9.211040127090456,12.899957054270631,9.999500033329732e-05,3.165896900077314,2.3978952727983707,2.772588722239781,2.772588722239781,16.6100049947063
170.0,1920,existing,1.0,100.0,5.0,214.0,4.0,2.0,9.72418144470263,12.72243789718544,3.091042453358316,15.832411714236402,12.825503315766754,12.825503315766754,9.211040127090456,12.72243789718544,9.999500033329732e-05,3.0469005601283903,2.3978952727983707,2.772588722239781,2.772588722239781,17.283156273410302
142.0,1960,existing,1.0,100.0,3.0,102.17,3.0,2.0,9.55400099583723,12.180759965737863,3.044522437723423,14.871737477901492,12.180759965737863,12.180759965737863,9.213236175088209,9.798182590890704,12.083910661257521,2.696652156149841,2.3978952727983707,9.999500033329732e-05,2.3978952727983707,16.641499687756102
185.0,1960,existing,1.0,100.0,3.0,194.0,3.0,2.0,9.791214310053341,12.25486757159303,2.772588722239781,15.236206587347361,12.319405795112926,12.319405795112926,9.213236175088209,9.975854724662028,12.146858590895919,2.545531271604435,2.3978952727983707,9.999500033329732e-05,2.3978952727983707,16.624619445109122
57.0,2020,existing,1.0,100.0,3.0,55.0,0.0,5.0,10.194065428099934,11.021853447691074,1.6094379124341003,14.45209267802712,10.998610426939969,11.055798573538173,9.326522126265592,8.282483003730562,10.955078112430767,1.1908875647772805,1.0986122886681098,9.999500033329732e-05,1.0986122886681098,15.253030448675734
2.0,1980,existing,1.0,100.0,8.0,73.0,3.0,2.0,8.679822114864455,11.33095984482331,2.772588722239781,14.246644062593385,11.502885230075814,11.502885230075814,9.211040127090456,11.33095984482331,9.999500033329732e-05,2.719319793360441,2.3978952727983707,2.772588722239781,2.772588722239781,16.44219509500526
155.0,1920,existing,1.0,100.0,4.0,64.0,0.0,5.0,9.046290859969677,11.112597140967216,2.6390573296152584,14.237829505519592,11.006772241852998,11.110550577209041,9.211040127090456,8.853808274977197,11.002266493983559,2.186051276738094,2.3978952727983707,2.772588722239781,2.772588722239781,15.487003391202306
61.0,1940,existing,1.0,80.0,3.0,96.0,3.0,2.0,8.713746330456916,10.967197789194973,2.6390573296152584,13.90900181179801,10.967197789194973,10.967197789194973,9.211040127090456,8.006700845440367,10.914033362335788,2.3532782073095637,2.3978952727983707,2.772588722239781,2.772588722239781,15.566494542007165
54.0,1940,existing,1.0,60.0,5.0,182.0,3.0,1.0,9.581283046045924,12.663975226537268,3.4657359027997265,15.063404836456911,12.599974489373816,12.614716030893396,9.211040127090456,12.663975226537268,9.999500033329732e-05,3.1276373444339294,2.3978952727983707,2.772588722239781,2.772588722239781,16.735796572719856
295.0,1940,existing,1.0,100.0,3.0,179.42,3.0,0.0,9.507923269105227,12.724113179125908,3.4657359027997265,15.049090998290824,12.724113179125908,12.724113179125908,9.211040127090456,8.294299608857235,12.712127909199534,3.255400599550573,2.3978952727983707,2.772588722239781,2.772588722239781,16.977010026185894
27.0,1940,existing,1.0,100.0,5.0,177.33,0.0,5.0,10.311649022192036,12.915147307639492,2.9444389791664403,15.90737782951406,12.895881760944656,13.126831380993837,9.211040127090456,12.915147307639492,9.999500033329732e-05,2.6748380668960965,2.3978952727983707,2.772588722239781,2.772588722239781,17.747348712178834
16.0,1920,existing,1.0,100.0,4.0,0.0,0.0,5.0,7.995643604287271,10.409883379222734,2.772588722239781,13.20266143708815,10.424065467744796,10.477851197106107,9.211040127090456,8.600798775271034,10.231027154561334,2.4997952622817508,2.3978952727983707,2.772588722239781,2.772588722239781,15.240629977053178
399.0,1980,existing,1.0,100.0,3.0,130.0,3.0,2.0,10.0817592530548,12.722229035480966,3.332204510175204,15.612257734540833,12.693649089455329,12.693649089455329,9.211040127090456,9.268703615273097,12.69008703901942,2.7093826463359885,2.3978952727983707,2.772588722239781,2.772588722239781,16.791333820863578
17.0,1980,test,1.0,100.0,5.0,101.08,5.0,0.0,11.340724521560253,10.7592424086558,1.3862943611198906,13.653580866596316,10.77065106344359,10.77065106344359,9.343909263897597,10.7592424086558,9.999500033329732e-05,0.44468582126144574,0.4054651081081644,9.999500033329732e-05,0.6931471805599453,15.355815110471955
1.0,2020,existing,1.0,75.0,6.0,190.0,5.0,2.0,10.262280252445862,11.562067948020456,1.6094379124341003,13.860293656941485,11.796433839650296,11.644287005166753,9.343996756788856,11.562067948020456,9.999500033329732e-05,1.541159071680806,9.999500033329732e-05,1.0986122886681098,1.7578579175523736,12.545917403089849
14.0,1920,existing,1.0,100.0,4.0,0.0,0.0,5.0,8.782322859397507,11.07459103087878,2.4849066497880004,13.71064880679165,11.225869862911553,11.285008036817057,9.211040127090456,9.038127549330516,10.93478413391937,2.388762789235098,2.3978952727983707,2.772588722239781,2.772588722239781,15.624200805918003
34.0,1980,existing,1.0,100.0,5.0,213.0,4.0,2.0,10.159640257457283,13.381454598998438,3.5553480614894135,15.423948170264971,13.325328710897068,13.449112785863102,9.211140052146748,13.381454598998438,9.999500033329732e-05,3.2607852279454104,2.3978952727983707,2.772588722239781,2.772588722239781,17.674084156790908
318.0,2020,existing,1.0,100.0,5.0,110.0,3.0,2.0,8.71768205216564,11.77571271688899,3.4339872044851463,14.748835775638199,11.827692408230767,11.827692408230767,9.211040127090456,8.80732226751107,9.999500033329732e-05,3.1041381473977774,2.3978952727983707,2.772588722239781,2.772588722239781,16.647092100768482
6.0,2020,existing,1.0,85.0,2.0,100.0,0.0,5.0,7.923348211930154,9.402529747968487,2.3978952727983707,13.056223574899784,10.141243816218184,10.141243816218184,9.211140052146748,5.953243334287785,9.370331108285123,1.6845453849209058,2.1424163408412245,1.9459101490553132,2.1400661634962708,14.185292113783271
18.0,1940,existing,1.0,100.0,4.0,100.0,0.0,5.0,8.52595469708481,10.634267647902924,2.4849066497880004,14.090297342430322,10.816954300719182,10.816954300719182,9.211140052146748,8.347590407030058,10.527150669565488,2.2235418856535927,2.1424163408412245,1.9459101490553132,2.1400661634962708,15.273866640164849
17.0,2020,existing,1.0,100.0,4.0,100.96,0.0,5.0,8.928242677818302,11.176165186869051,2.6390573296152584,14.564566788901226,10.813961399088718,11.176165186869051,9.211140052146748,8.80071662871916,9.619863900211849,2.3485140248824456,2.1424163408412245,1.9459101490553132,2.1400661634962708,14.486092497722984
17.0,2020,existing,1.0,85.0,4.0,100.96,0.0,5.0,8.928242677818302,11.176165186869051,2.6390573296152584,14.564566788901226,11.176165186869051,11.176165186869051,9.211140052146748,8.80071662871916,9.619863900211849,2.3485140248824456,2.1424163408412245,1.9459101490553132,2.1400661634962708,15.78015067238487
7.0,1920,existing,1.0,65.0,4.0,75.0,0.0,5.0,8.305236829492593,10.3885029394023,2.302585092994046,13.894553689304724,10.493854219701634,10.493854219701634,9.211140052146748,8.912473274466036,10.129068131883756,2.200552367428894,2.1424163408412245,1.9459101490553132,2.1400661634962708,14.856473006179803
129.0,2000,existing,1.0,100.0,4.0,0.0,5.0,5.0,10.236453649828054,11.694655179993722,2.4849066497880004,15.466960476573808,11.83899376787605,11.90952472063255,9.238052810542719,9.222861652529854,11.606452237266511,1.667706820558076,2.1424163408412245,1.9459101490553132,2.3978952727983707,16.40728589055408
12.0,2020,existing,1.0,100.0,4.0,89.0,0.0,5.0,8.51579221050061,10.807766430077038,2.6390573296152584,14.252473041141311,10.956858372958548,11.009009249505173,9.211140052146748,8.029758520440822,10.743609729174237,2.388762789235098,1.9487632180377197,1.9459101490553132,2.0149030205422647,15.077120221656841
10.0,1940,existing,1.0,100.0,5.0,133.0,3.0,5.0,10.062753697461577,12.460718739865236,2.3978952727983707,14.928026080532419,12.460718739865236,12.460718739865236,9.211140052146748,12.460718739865236,9.999500033329732e-05,2.4849066497880004,2.3978952727983707,2.3978952727983707,2.3978952727983707,15.372625193128941
389.0,2020,existing,1.0,100.0,4.0,206.18,0.0,5.0,11.413834145659244,13.55472744282111,3.4965075614664802,16.540418466103233,13.34849286636639,13.558807637802472,9.211140052146748,12.24827448762275,13.23895103221096,2.252343876557299,2.3978952727983707,2.3978952727983707,2.3978952727983707,18.128362166169136
315.0,2020,existing,1.0,90.0,4.0,221.4,0.0,5.0,10.440419423386597,12.909026582280504,3.4011973816621555,15.268295829942957,12.858085282731563,13.08375351764212,9.211140052146748,11.42835837101271,12.65092511957094,2.550226115908643,2.3978952727983707,2.3978952727983707,2.3978952727983707,17.290296804448204
60.0,1980,existing,1.0,100.0,3.0,73.0,3.0,0.0,9.967682264578125,10.939390756737573,1.9459101490553132,11.87757552297847,11.013715451376466,11.013715451376466,9.324829098460881,9.999500033329732e-05,10.939390756737573,1.2919836816486494,1.2325602611778486,9.999500033329732e-05,1.7578579175523736,15.74285124249413
1.0,1980,existing,1.0,100.0,8.0,99.08,3.0,0.0,9.191667106710561,10.525434069084952,1.6094379124341003,11.5730888039415,10.525434069084952,10.525434069084952,9.256078263650036,10.525434069084952,9.999500033329732e-05,1.5686159179138452,0.8109302162163288,9.999500033329732e-05,1.0986122886681098,15.224538320991153
40.0,1940,existing,1.0,100.0,4.0,76.0,5.0,5.0,8.944158830970403,11.433979655483853,2.833213344056216,13.896632375496969,11.449282542664271,11.50174317556766,9.211140052146748,8.53405030848266,11.377392069675032,2.569554123848285,2.1424163408412245,1.9459101490553132,2.1400661634962708,15.886280320719973
9.0,2000,existing,1.0,100.0,5.0,287.0,1.0,2.0,10.659656479512229,13.217675375388819,2.6390573296152584,15.86770949170238,12.82580738123197,13.136268254957963,9.211140052146748,13.217675375388819,9.999500033329732e-05,2.6326080059353516,2.3978952727983707,2.3978952727983707,2.3978952727983707,17.235091177713233
2.0,1980,existing,1.0,100.0,5.0,162.0,0.0,5.0,10.07634782554057,13.074590195932645,3.4339872044851463,15.52660230479333,13.373062950033567,13.411463943318392,9.211140052146748,13.074590195932645,9.999500033329732e-05,3.0469005601283903,2.3978952727983707,2.772588722239781,2.772588722239781,17.846083609709794
42.0,1900,existing,1.0,100.0,4.0,90.0,0.0,5.0,9.222664121665014,11.562029865476536,2.5649493574615367,14.638369345045877,11.702760392240696,11.702760392240696,9.211140052146748,10.480269441964808,11.148045523340771,2.431857428698185,2.1424163408412245,1.9459101490553132,2.1400661634962708,15.829070383490537
123.0,2000,existing,1.0,100.0,4.0,152.0,3.0,2.0,9.582386570538903,11.881512181214168,2.5649493574615367,14.620423148982148,11.7359330070356,11.881512181214168,9.211140052146748,9.882621359854744,11.7359330070356,2.395164274287139,2.1424163408412245,1.9459101490553132,2.1400661634962708,15.92648790264184
14.0,1920,existing,1.0,100.0,3.0,75.0,3.0,2.0,8.251663923605589,10.780621569209089,2.70805020110221,13.547632419997361,10.85757490710485,10.85757490710485,9.211140052146748,8.216358332386156,10.700544196486584,2.605648267484129,2.1424163408412245,1.9459101490553132,2.1400661634962708,15.129274978107134
83.0,2020,existing,1.0,90.0,4.0,90.0,0.0,5.0,8.82834762005316,11.612707449517059,3.044522437723423,12.931161708868379,11.84283334613388,11.891635835769574,9.211140052146748,9.694801486310846,11.453822809375405,2.844327819394758,2.3978952727983707,2.3978952727983707,2.3978952727983707,16.01301896168464
62.0,1940,existing,1.0,100.0,4.0,85.0,3.0,0.0,9.379576689221482,10.878367895820443,1.9459101490553132,11.11320880284171,11.018120817258417,11.018120817258417,9.256078263650036,8.38958706681109,10.791728542963526,1.7011051009599243,0.8109302162163288,9.999500033329732e-05,1.0986122886681098,15.538997324892714
55.0,1940,existing,1.0,100.0,3.0,102.0,5.0,0.0,9.4343635363174,10.834647192276401,1.9459101490553132,11.139700028379574,10.834647192276401,10.834647192276401,9.256078263650036,9.999500033329732e-05,10.834647192276401,1.6213664832993742,0.8109302162163288,9.999500033329732e-05,1.0986122886681098,15.569254507501563
13.0,1900,existing,1.0,100.0,3.0,100.0,5.0,2.0,8.51579221050061,10.591245235811636,2.5649493574615367,13.708651141738267,10.838894401602513,10.838894401602513,9.211140052146748,9.999500033329732e-05,10.591245235811636,2.1938856760707046,2.1424163408412245,1.9459101490553132,2.1400661634962708,14.543715278454611
66.0,1920,existing,1.0,100.0,4.0,139.75,5.0,5.0,9.15915233520675,11.621555629495678,2.5649493574615367,14.737982546448713,11.711784520403112,11.711784520403112,9.211140052146748,9.15915233520675,11.532482964185759,2.543961412569315,2.3978952727983707,2.772588722239781,2.772588722239781,15.865847425395838
1.0,2020,existing,1.0,100.0,6.0,100.0,3.0,2.0,10.519294620121293,11.374088594584007,1.0986122886681098,12.610540589969192,10.76494187850445,10.76494187850445,9.256078263650036,11.374088594584007,9.999500033329732e-05,1.208960345836975,0.8109302162163288,9.999500033329732e-05,1.0986122886681098,12.34165936202877
26.0,1920,existing,1.0,80.0,5.0,75.0,3.0,2.0,8.281470857895167,11.18386568806447,2.9444389791664403,13.570889252111332,11.18386568806447,11.18386568806447,9.211140052146748,11.18386568806447,9.999500033329732e-05,2.9559514035421466,2.3978952727983707,2.772588722239781,2.772588722239781,15.287302843047982
12.0,1920,existing,1.0,100.0,5.0,161.0,3.0,2.0,9.68215486062588,11.799599529552736,2.3978952727983707,14.797027449498431,11.799599529552736,11.799599529552736,9.211140052146748,11.799599529552736,9.999500033329732e-05,2.231089091288976,2.3978952727983707,2.772588722239781,2.772588722239781,15.39422522805953
31.0,1920,existing,1.0,100.0,5.0,101.0,5.0,2.0,8.8427489162961,11.293512446557186,2.5649493574615367,14.128861108158517,11.296024885689746,11.332613886815139,9.211140052146748,11.293512446557186,9.999500033329732e-05,2.533696813957432,2.3978952727983707,2.772588722239781,2.772588722239781,15.73680717844485
204.0,1980,existing,1.0,90.0,3.0,112.33,3.0,0.0,11.117984780318277,12.387197653411581,2.1972245773362196,12.540582243149126,12.387197653411581,12.387197653411581,9.254548626640503,9.999500033329732e-05,12.387197653411581,1.5173226235262949,1.9487632180377197,9.999500033329732e-05,2.0149030205422647,15.549455162641634
30.0,1940,existing,1.0,100.0,3.0,91.0,5.0,0.0,8.970686268534983,10.43781483608721,1.791759469228055,11.5730888039415,10.43781483608721,10.43781483608721,9.25502688959859,9.999500033329732e-05,10.43781483608721,1.6752256529721035,1.4906543764441333,9.999500033329732e-05,1.7578579175523736,15.04494380685142
45.0,1940,existing,1.0,100.0,2.0,73.0,5.0,0.0,9.27902652976463,10.644019147757733,1.791759469228055,10.597908920973804,10.644019147757733,10.644019147757733,9.254548626640503,9.999500033329732e-05,10.644019147757733,1.5933085305042167,1.4906543764441333,9.999500033329732e-05,1.7578579175523736,14.755652221485484
109.0,1960,existing,1.0,100.0,3.0,114.0,5.0,0.0,10.916923143796645,11.608244735642321,2.1972245773362196,13.036807667689546,11.563533024295225,11.608244735642321,9.256460307589736,8.476579508530941,11.56362808494399,1.0986122886681098,0.5596157879354227,9.999500033329732e-05,1.0986122886681098,14.716656463724773
127.0,1940,existing,2.0,95.0,3.0,188.33,3.0,0.0,11.697960004961624,11.928347504569842,1.9459101490553132,14.118279006604508,11.928347504569842,11.928347504569842,9.256460307589736,9.999500033329732e-05,11.928347504569842,0.8153648132841944,0.5596157879354227,9.999500033329732e-05,1.0986122886681098,16.494904914236166
87.0,2020,existing,1.0,95.0,4.0,51.0,0.0,5.0,9.770013301136158,11.21878256625621,2.4849066497880004,12.303657509006147,11.21878256625621,11.21878256625621,9.256460307589736,8.34924780056679,11.160399046843542,1.6601310267496185,1.2325602611778486,9.999500033329732e-05,1.7578579175523736,15.014198381348448
87.0,2020,existing,1.0,100.0,4.0,51.0,0.0,5.0,9.770013301136158,11.21878256625621,2.4849066497880004,12.303657509006147,11.091635806515093,11.140658160965502,9.256460307589736,8.34924780056679,11.160399046843542,1.6601310267496185,1.2325602611778486,9.999500033329732e-05,1.7578579175523736,15.014168221924525
1.0,1980,existing,1.0,100.0,8.0,56.33,3.0,0.0,10.07086466194426,11.097425172408931,1.791759469228055,13.234532462062877,11.097425172408931,11.097425172408931,9.256460307589736,11.097425172408931,9.999500033329732e-05,1.332366019094335,1.2325602611778486,9.999500033329732e-05,1.7578579175523736,15.976404578507717
60.0,1980,existing,1.0,100.0,3.0,63.5,3.0,0.0,9.392745258631441,11.015838367314752,1.9459101490553132,11.606424915484219,10.96006182985734,11.015838367314752,9.256460307589736,8.101980731853192,10.96006182985734,1.803358605071407,1.2325602611778486,9.999500033329732e-05,1.7578579175523736,15.273922978746059
43.0,1980,existing,1.0,100.0,3.0,55.0,5.0,0.0,9.210440366976517,10.404293143019792,1.9459101490553132,11.813037464800539,10.404293143019792,10.404293143019792,9.256460307589736,9.999500033329732e-05,10.404293143019792,1.4586150226995167,0.5596157879354227,9.999500033329732e-05,1.0986122886681098,14.477583754474253
73.0,1980,existing,1.0,100.0,3.0,73.5,3.0,0.0,9.741027444837728,11.044057190964745,1.9459101490553132,12.949796488758487,11.04389735974617,11.04389735974617,9.256460307589736,9.999500033329732e-05,11.044057190964745,1.5432981099295553,1.2325602611778486,9.999500033329732e-05,1.7578579175523736,15.44117451325644
64.0,2000,existing,1.0,100.0,3.0,58.0,5.0,0.0,9.862717639992917,10.896757843893464,2.302585092994046,12.619509230160354,10.896757843893464,10.896757843893464,9.256460307589736,9.999500033329732e-05,10.896757843893464,1.3376291891386096,1.2325602611778486,9.999500033329732e-05,1.7578579175523736,15.392416828243887
64.0,2000,existing,1.0,100.0,3.0,58.0,5.0,0.0,9.862717639992917,10.896757843893464,2.302585092994046,12.619509230160354,10.896757843893464,10.896757843893464,9.256460307589736,9.999500033329732e-05,10.896757843893464,1.3376291891386096,1.2325602611778486,9.999500033329732e-05,1.7578579175523736,15.392416828243887
74.0,1920,existing,1.0,100.0,3.0,110.0,3.0,2.0,9.392745258631441,11.53340433415155,2.3978952727983707,12.506180941677357,11.53340433415155,11.53340433415155,9.213535262872702,9.999500033329732e-05,11.53340433415155,2.252343876557299,1.9487632180377197,9.999500033329732e-05,2.0149030205422647,15.727673182889921
60.0,1940,existing,1.0,100.0,3.0,137.0,5.0,0.0,9.67161854490356,11.141876276228,1.9459101490553132,11.178165761127321,11.141876276228,11.141876276228,9.254931255304058,9.999500033329732e-05,11.141876276228,1.6770965609079151,1.4906543764441333,9.999500033329732e-05,1.7578579175523736,13.907451522878535
1.0,1960,existing,1.0,100.0,8.0,100.0,3.0,0.0,9.21463115339334,10.972894143280692,2.0794415416798357,14.432128144301485,10.972894143280692,10.972894143280692,9.212737496575905,10.972894143280692,9.999500033329732e-05,1.916922612182061,2.3978952727983707,2.3978952727983707,2.3978952727983707,15.418830030863154
352.0,2020,existing,1.0,100.0,4.0,137.9,0.0,5.0,10.917576276133584,12.602160591825742,2.9444389791664403,13.915948477502063,12.823113319735121,12.838378462036783,9.217315985712608,10.439893199904889,12.47992452016972,1.8547342683894434,2.3978952727983707,9.999500033329732e-05,2.3978952727983707,17.259938075445497
270.0,2020,existing,1.0,100.0,4.0,0.0,0.0,5.0,10.294177375062137,12.682154639033877,3.4339872044851463,14.984117704851814,12.914554152046748,12.925513595169408,9.217315985712608,10.293872863209199,12.585881426824553,2.4756977107026903,2.3978952727983707,9.999500033329732e-05,2.3978952727983707,17.227011165300606
1.0,2020,existing,1.0,100.0,8.0,202.0,5.0,2.0,10.296846340649244,12.099956288740838,2.302585092994046,14.92461791357835,12.131327547377857,12.131327547377857,9.217315985712608,12.099956288740838,9.999500033329732e-05,1.9558604799084813,2.3978952727983707,9.999500033329732e-05,2.3978952727983707,16.251192736785296
278.0,2020,existing,1.0,100.0,4.0,196.0,3.0,2.0,10.709248877465209,13.201387104555044,3.5263605246161616,16.789833018390564,13.38773848933357,13.406213617755602,9.311994025702683,11.128644382529194,13.066897178020344,2.5718485799218085,2.3978952727983707,9.999500033329732e-05,2.3978952727983707,17.227953830219466
54.0,1940,existing,1.0,100.0,4.0,99.0,5.0,0.0,9.425532393502772,10.53762755251604,1.791759469228055,11.669937760751914,10.512926984022588,10.53762755251604,9.25540933534376,6.825460036255307,10.512926984022588,1.3962446919730587,9.999500033329732e-05,0.6931471805599453,1.2237754316221157,15.40840573069021
56.0,1940,existing,1.0,95.0,2.0,79.0,5.0,0.0,9.40943710213184,10.514692305429964,1.791759469228055,10.896757843893464,10.514692305429964,10.514692305429964,9.25540933534376,9.999500033329732e-05,10.514692305429964,1.3912819026309295,9.999500033329732e-05,0.6931471805599453,1.2237754316221157,15.218524588160307
90.0,2020,existing,1.0,100.0,3.0,300.0,5.0,0.0,10.086975095970052,11.383989212783696,2.302585092994046,12.419169901386761,11.383989212783696,11.383989212783696,9.255600503381046,9.999500033329732e-05,11.383989212783696,1.5390154481375546,1.4906543764441333,9.999500033329732e-05,1.7578579175523736,15.933307077579856
1.0,1900,existing,1.0,100.0,6.0,163.67,5.0,5.0,10.599106675327851,11.404794448349735,1.3862943611198906,12.509508719465414,11.404794448349735,11.404794448349735,9.25540933534376,11.404794448349735,9.999500033329732e-05,1.1755733298042381,9.999500033329732e-05,0.6931471805599453,1.2237754316221157,12.219874953923503
75.0,1940,existing,1.0,100.0,4.0,100.0,3.0,0.0,9.575747082838362,11.112731440260855,1.9459101490553132,10.992066340225865,11.06195554002416,11.112731440260855,9.25540933534376,8.107418811719974,11.06195554002416,1.7316555451583497,9.999500033329732e-05,0.6931471805599453,1.2237754316221157,15.811721960211235
56.0,1920,existing,1.0,100.0,4.0,136.0,3.0,0.0,9.210440366976517,10.890888911868236,1.9459101490553132,11.245059091624615,10.890888911868236,10.890888911868236,9.256173788319355,8.006700845440367,10.8333852878165,1.851599469584072,0.8109302162163288,9.999500033329732e-05,1.0986122886681098,15.278621736857641
65.0,1940,existing,1.0,100.0,3.0,0.0,5.0,0.0,9.67570827281739,11.161962746590705,1.9459101490553132,11.874445651738808,11.161962746590705,11.161962746590705,9.256173788319355,9.999500033329732e-05,11.161962746590705,1.6900958154515549,0.8109302162163288,9.999500033329732e-05,1.0986122886681098,15.47602903816122
65.0,1940,existing,1.0,100.0,3.0,80.0,5.0,0.0,9.67570827281739,11.161962746590705,1.9459101490553132,12.095705171506136,11.161962746590705,11.161962746590705,9.256173788319355,9.999500033329732e-05,11.161962746590705,1.6900958154515549,0.8109302162163288,9.999500033329732e-05,1.0986122886681098,15.540732781045158
86.0,1940,existing,1.0,100.0,3.0,79.0,5.0,0.0,9.980494888896912,11.414772247561753,1.9459101490553132,12.177678315028167,11.414772247561753,11.414772247561753,9.256173788319355,9.999500033329732e-05,11.414772247561753,1.6486586255873816,0.8109302162163288,9.999500033329732e-05,1.0986122886681098,15.799558223837373
1.0,2020,existing,1.0,100.0,5.0,485.0,3.0,0.0,10.431936961055667,10.870965573179436,0.6931471805599453,13.036807667689546,11.002116507732017,11.002116507732017,9.213834261230438,10.870965573179436,9.999500033329732e-05,0.9360933591703348,9.999500033329732e-05,0.6931471805599453,1.2237754316221157,15.729551787653861
1.0,1940,existing,1.0,90.0,6.0,98.0,3.0,2.0,9.90268723236536,10.596659732783579,1.0986122886681098,12.419169901386761,10.596659732783579,10.596659732783579,9.213834261230438,10.596659732783579,9.999500033329732e-05,1.0986122886681098,1.9487632180377197,9.999500033329732e-05,2.0149030205422647,14.638859124074443
1.0,1940,existing,1.0,90.0,5.0,100.0,3.0,1.0,9.898525260706313,10.596659732783579,0.6931471805599453,12.272567065150636,10.596659732783579,10.596659732783579,9.213834261230438,10.596659732783579,9.999500033329732e-05,1.1019400787607843,9.999500033329732e-05,1.0986122886681098,2.0149030205422647,14.713220776256973
46.0,1940,existing,1.0,100.0,4.0,100.0,3.0,2.0,9.036106025364846,10.64287402751427,1.9459101490553132,12.703664082485204,10.565479407088418,10.565479407088418,9.325364048544964,8.045908742270779,10.565479407088418,1.7900914121273581,0.4054651081081644,9.999500033329732e-05,0.6931471805599453,15.19383237262541
39.0,2020,existing,1.0,100.0,4.0,80.0,0.0,5.0,9.116139576577355,10.45869363198285,1.9459101490553132,11.313339736274271,10.850191090818479,10.850191090818479,9.325364048544964,9.365290731974005,10.05065677575275,1.5748464676644813,1.3862943611198906,9.999500033329732e-05,1.3862943611198906,14.62569391757485
39.0,2020,existing,1.0,100.0,4.0,80.0,0.0,5.0,9.116139576577355,10.45869363198285,1.9459101490553132,11.313339736274271,10.58847654539461,10.78253321838037,9.325364048544964,9.365290731974005,10.05065677575275,1.5748464676644813,1.3862943611198906,9.999500033329732e-05,1.3862943611198906,14.62569391757485
76.0,2020,existing,1.0,100.0,4.0,142.1,5.0,5.0,9.278466201023782,11.459999259160822,2.70805020110221,12.229540117698505,11.592531154088142,11.592531154088142,9.324739912284679,8.56331312702979,11.403222199878265,2.288486168614544,1.791759469228055,9.999500033329732e-05,1.791759469228055,17.019957408049127
61.0,1940,existing,1.0,100.0,4.0,106.0,3.0,2.0,9.352447388601012,10.839600519357369,1.9459101490553132,12.361155747659474,10.943958591598234,10.943958591598234,9.327145151518268,8.35490952835879,10.752590924862394,1.6900958154515549,1.6094379124341003,9.999500033329732e-05,1.6094379124341003,15.342860828270886
103.0,1980,existing,1.0,100.0,3.0,123.0,4.0,0.0,10.571342565808699,11.843925614135546,2.772588722239781,13.684833373922649,11.967980417418389,11.967980417418389,9.254739959272866,9.022322622637347,11.782578486409182,1.5195132049061133,1.2325602611778486,9.999500033329732e-05,1.7578579175523736,16.336921622926713
37.0,1940,existing,1.0,100.0,2.0,85.0,3.0,0.0,9.469391461628812,10.613270586747499,1.791759469228055,11.502885230075814,10.613270586747499,10.613270586747499,9.254739959272866,9.999500033329732e-05,10.613270586747499,1.420695787837223,0.8109302162163288,9.999500033329732e-05,1.0986122886681098,15.28375338656641
47.0,1940,existing,1.0,100.0,2.0,85.0,5.0,0.0,9.641538201979953,10.915106645867503,1.791759469228055,11.036517370851499,10.915106645867503,10.915106645867503,9.254739959272866,9.999500033329732e-05,10.915106645867503,1.5195132049061133,0.8109302162163288,9.999500033329732e-05,1.0986122886681098,15.487299957970558
106.0,2020,existing,1.0,100.0,3.0,53.28,5.0,2.0,10.306182159681624,11.39935355008531,1.9459101490553132,13.84686483475491,11.338583982516495,11.338583982516495,9.254739959272866,9.999500033329732e-05,11.39935355008531,1.3812818192963463,1.2325602611778486,9.999500033329732e-05,1.7578579175523736,15.427898415030064
107.0,1940,existing,1.0,100.0,3.0,217.0,3.0,1.0,9.975854724662028,12.55071144481778,2.772588722239781,15.03523396769332,12.553205710188037,12.553205710188037,9.21283725217477,9.999500033329732e-05,12.55071144481778,2.6483001966964363,1.6094379124341003,9.999500033329732e-05,1.6094379124341003,16.645498629947173
3.0,2020,existing,1.0,100.0,5.0,105.0,3.0,0.0,9.865214390314636,10.714439990727769,1.3862943611198906,13.055263712669989,10.714439990727769,10.714439990727769,9.314880551250107,10.714439990727769,9.999500033329732e-05,1.205970806988609,9.999500033329732e-05,1.0986122886681098,2.0149030205422647,13.483226020677552
111.0,1980,existing,1.0,100.0,3.0,64.0,5.0,0.0,11.034905792929415,11.589525329778928,2.0794415416798357,13.925262317980339,11.713021449863348,11.718971686369219,9.24009333012553,9.999500033329732e-05,11.589525329778928,1.007957920399979,0.4054651081081644,9.999500033329732e-05,0.6931471805599453,16.258409640927162
72.0,1940,existing,1.0,100.0,3.0,140.67,5.0,2.0,9.771155440487087,11.134530628384727,1.9459101490553132,11.967187086434018,11.134676611655303,11.134676611655303,9.254548626640503,9.999500033329732e-05,11.134530628384727,1.5912739418064292,1.9487632180377197,9.999500033329732e-05,2.0149030205422647,15.967450896519493
